gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
214469408,85facc5c-f762-11e1-a439-00145eb45e9a,214469408,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-08-05T00:00:00,5,8,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11916,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:14Z,,INSTITUTION_MATCH_NONE
214469407,85facc5c-f762-11e1-a439-00145eb45e9a,214469407,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-08-03T00:00:00,3,8,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11904,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:14Z,,INSTITUTION_MATCH_NONE
214469406,85facc5c-f762-11e1-a439-00145eb45e9a,214469406,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-30T00:00:00,30,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11872,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:14Z,,INSTITUTION_MATCH_NONE
214469405,85facc5c-f762-11e1-a439-00145eb45e9a,214469405,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-29T00:00:00,29,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11869,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:14Z,,INSTITUTION_MATCH_NONE
214469402,85facc5c-f762-11e1-a439-00145eb45e9a,214469402,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-09T00:00:00,9,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11735,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:14Z,,INSTITUTION_MATCH_NONE
214469401,85facc5c-f762-11e1-a439-00145eb45e9a,214469401,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-05T00:00:00,5,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11698,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:14Z,,INSTITUTION_MATCH_NONE
214469400,85facc5c-f762-11e1-a439-00145eb45e9a,214469400,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-05T00:00:00,5,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11690,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:14Z,,INSTITUTION_MATCH_NONE
214469399,85facc5c-f762-11e1-a439-00145eb45e9a,214469399,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-05T00:00:00,5,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11689,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469398,85facc5c-f762-11e1-a439-00145eb45e9a,214469398,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-05T00:00:00,5,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11688,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469397,85facc5c-f762-11e1-a439-00145eb45e9a,214469397,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-05T00:00:00,5,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11687,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469396,85facc5c-f762-11e1-a439-00145eb45e9a,214469396,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-04T00:00:00,4,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11677,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469395,85facc5c-f762-11e1-a439-00145eb45e9a,214469395,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-04T00:00:00,4,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11676,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469394,85facc5c-f762-11e1-a439-00145eb45e9a,214469394,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-04T00:00:00,4,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11675,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469393,85facc5c-f762-11e1-a439-00145eb45e9a,214469393,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-07-04T00:00:00,4,7,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11674,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469388,85facc5c-f762-11e1-a439-00145eb45e9a,214469388,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-30T00:00:00,30,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11594,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469387,85facc5c-f762-11e1-a439-00145eb45e9a,214469387,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-30T00:00:00,30,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11593,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469386,85facc5c-f762-11e1-a439-00145eb45e9a,214469386,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-30T00:00:00,30,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11592,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469385,85facc5c-f762-11e1-a439-00145eb45e9a,214469385,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-30T00:00:00,30,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11591,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469384,85facc5c-f762-11e1-a439-00145eb45e9a,214469384,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-30T00:00:00,30,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11590,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469383,85facc5c-f762-11e1-a439-00145eb45e9a,214469383,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-27T00:00:00,27,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11576,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469382,85facc5c-f762-11e1-a439-00145eb45e9a,214469382,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-26T00:00:00,26,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11561,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469381,85facc5c-f762-11e1-a439-00145eb45e9a,214469381,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-14T00:00:00,14,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11320,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469380,85facc5c-f762-11e1-a439-00145eb45e9a,214469380,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-14T00:00:00,14,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11318,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469379,85facc5c-f762-11e1-a439-00145eb45e9a,214469379,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-06-13T00:00:00,13,6,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11305,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469374,85facc5c-f762-11e1-a439-00145eb45e9a,214469374,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-31T00:00:00,31,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11170,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469373,85facc5c-f762-11e1-a439-00145eb45e9a,214469373,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-31T00:00:00,31,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11169,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469372,85facc5c-f762-11e1-a439-00145eb45e9a,214469372,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-30T00:00:00,30,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11163,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469371,85facc5c-f762-11e1-a439-00145eb45e9a,214469371,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-30T00:00:00,30,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11162,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469370,85facc5c-f762-11e1-a439-00145eb45e9a,214469370,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-30T00:00:00,30,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11161,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469369,85facc5c-f762-11e1-a439-00145eb45e9a,214469369,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-30T00:00:00,30,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11160,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469368,85facc5c-f762-11e1-a439-00145eb45e9a,214469368,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-29T00:00:00,29,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11150,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469367,85facc5c-f762-11e1-a439-00145eb45e9a,214469367,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-29T00:00:00,29,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11143,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469366,85facc5c-f762-11e1-a439-00145eb45e9a,214469366,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-29T00:00:00,29,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11142,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469365,85facc5c-f762-11e1-a439-00145eb45e9a,214469365,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-29T00:00:00,29,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11141,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469364,85facc5c-f762-11e1-a439-00145eb45e9a,214469364,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-29T00:00:00,29,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11140,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469363,85facc5c-f762-11e1-a439-00145eb45e9a,214469363,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-28T00:00:00,28,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11128,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.994Z,,INSTITUTION_MATCH_NONE
214469362,85facc5c-f762-11e1-a439-00145eb45e9a,214469362,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-05-28T00:00:00,28,5,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,11127,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.995Z,,INSTITUTION_MATCH_NONE
214469357,85facc5c-f762-11e1-a439-00145eb45e9a,214469357,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-04-28T00:00:00,28,4,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,10798,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.994Z,,INSTITUTION_MATCH_NONE
214469356,85facc5c-f762-11e1-a439-00145eb45e9a,214469356,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-04-27T00:00:00,27,4,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,10790,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.994Z,,INSTITUTION_MATCH_NONE
214469355,85facc5c-f762-11e1-a439-00145eb45e9a,214469355,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-04-26T00:00:00,26,4,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,10786,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.994Z,,INSTITUTION_MATCH_NONE
214469354,85facc5c-f762-11e1-a439-00145eb45e9a,214469354,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-04-26T00:00:00,26,4,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,10785,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.994Z,,INSTITUTION_MATCH_NONE
214469353,85facc5c-f762-11e1-a439-00145eb45e9a,214469353,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-04-25T00:00:00,25,4,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,10781,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.994Z,,INSTITUTION_MATCH_NONE
214469352,85facc5c-f762-11e1-a439-00145eb45e9a,214469352,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-04-25T00:00:00,25,4,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,10780,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.994Z,,INSTITUTION_MATCH_NONE
214469351,85facc5c-f762-11e1-a439-00145eb45e9a,214469351,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni,,SPECIES,"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,,VE,"HATO EL FRIO, MANTECAL",,PRESENT,,6b8da9ca-0648-4df3-9f0a-d43ab20a9412,,,,,80,0,,,1976-04-26T00:00:00,26,4,1976,2438155,2438155,PRESERVED_SPECIMEN,EBD_CSIC,EBD_MAM,10769,,,,CC_BY_NC_4_0,,,,,2023-09-07T08:11:13.994Z,,INSTITUTION_MATCH_NONE
